id,School,Gender,Race,Local,Full Time,Future,Effectiveness,Online Supplement,Supplement Use
97266,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,No problem at all
46033,San Francisco State University,Male,African American,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
59843,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Very effective,Very helpful,No problem at all
56049,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
82042,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
94292,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
33262,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
78408,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult
54379,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
04141,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult
69506,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Not too helpful,No problem at all
67720,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
70171,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult
09320,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
10184,City College of San Francisco,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
77700,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
43909,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
88824,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
78637,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
88715,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
52599,San Francisco State University,Male,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult
87363,City College of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
02637,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Somewhat difficult
49245,City College of San Francisco,Female,Hispanic,Local Student,Part time,Somewhat helpful,Very effective,Very helpful,Not too difficult
00744,City College of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
39059,San Francisco State University,Female,African American,Local Student,Full time,Not related,Somewhat effective,Not too helpful,Somewhat difficult
00099,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
12227,San Francisco State University,Male,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
54709,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
44606,San Francisco State University,Female,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
36927,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
31758,San Francisco State University,Male,Asian,Local Student,Part time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
45808,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all
88689,San Francisco State University,Male,Asian,Local Student,Part time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all
61199,San Francisco State University,Female,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
80485,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
36005,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
07118,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
11134,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
86264,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
94900,San Francisco State University,Male,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
91693,San Francisco State University,Male,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
72538,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
32534,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Not too helpful,Somewhat difficult
74489,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
11427,San Francisco State University,Male,White,International Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
57972,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
36993,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
34638,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
01931,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
59557,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
05186,San Francisco State University,Male,Asian,Local Student,Full time,Not too helpful,Not too effective,Somewhat helpful,Not too difficult
20129,City College of San Francisco,Female,Others,Local Student,Full time,Very helpful,Very effective,Not too helpful,Somewhat difficult
62114,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Somewhat difficult
12344,San Francisco State University,Female,Others,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
07163,San Francisco State University,Female,Others,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
88637,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
03397,City College of San Francisco,Female,White,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
58330,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Somewhat effective,Somewhat helpful,No problem at all
51046,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
19629,San Francisco State University,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
55451,San Francisco State University,Female,African American,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all
62572,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
20395,City College of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Very effective,Not helping at all,No problem at all
86759,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all
07779,City College of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Very effective,Very helpful,Not too difficult
29640,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
08549,City College of San Francisco,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
33426,San Francisco State University,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult
47843,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
07111,City College of San Francisco,Male,Asian,Local Student,Part time,Somewhat helpful,Very effective,Somewhat helpful,No problem at all
62493,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult
18250,City College of San Francisco,Female,Other,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
41394,City College of San Francisco,Female,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,No problem at all
69673,City College of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult
16500,City College of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
49165,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Not related,Very effective,Very helpful,Somewhat difficult
99338,University of San Francisco,Female,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
56360,University of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Not helping at all,Somewhat difficult
41211,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
54082,University of San Francisco,Female,Asian,International Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all
55177,University of San Francisco,Male,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Not too helpful,No problem at all
76281,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Not too helpful,Very effective,Somewhat helpful,Somewhat difficult
38680,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
49537,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult
43272,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Not too helpful,Somewhat effective,Very helpful,Not too difficult
34192,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
96656,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Somewhat helpful,Not too effective,Very helpful,No problem at all
62738,University of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,No problem at all
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
56187,University of San Francisco,Male,Asian,International Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
86759,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
09127,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
27005,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
22245,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
88507,City College of San Francisco,Male,White,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
43382,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
55708,University of San Francisco,Male,White,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
45541,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
35289,University of San Francisco,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
10649,San Francisco State University,Female,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
30405,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
85824,City College of San Francisco,Female,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
61702,University of San Francisco,Female,Black or African American,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Not too helpful,Not too difficult
61702,University of San Francisco,Female,Black or African American,Local Student,Full-Time Student,Not related,Somewhat effective,Not too helpful,Somewhat difficult
61878,San Francisco State University,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
53894,University of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
34011,City College of San Francisco,Female,Other,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
84055,City College of San Francisco,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
22667,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Not related,Somewhat effective,Somewhat helpful,Not too difficult
44438,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
64017,City College of San Francisco,Female,White,Local Student,Part-Time Student,Somewhat helpful,Very effective,Very helpful,No problem at all
09599,City College of San Francisco,Female,Hispanic,Local Student,Part-Time Student,Not too helpful,Somewhat effective,Somewhat helpful,Not too difficult
42876,San Francisco State University,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
61546,City College of San Francisco,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
46327,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,Somewhat difficult
49163,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
88072,San Francisco State University,Female,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
14864,San Francisco State University,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
68053,San Francisco State University,Female,Asian,International Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Somewhat difficult
79589,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,Not too difficult
74019,City College of San Francisco,Male,Asian,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
59824,San Francisco State University,Female,White,International Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
38171,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
27233,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Somewhat difficult
46289,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
55222,San Francisco State University,Female,White,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
59171,San Francisco State University,Female,White,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
85031,City College of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
83400,City College of San Francisco,Male,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult
57060,San Francisco State University,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
46164,San Francisco State University,Male,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
30288,City College of San Francisco,Male,Other,Local Student,Part-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
60450,University of San Francisco,Female,White,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
50711,University of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all
09666,San Francisco State University,Female,Other,Local Student,Full-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
63791,University of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all
08784,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
29030,San Francisco State University,Female,Black or African American,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
27364,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult
53412,City College of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
38479,San Francisco State University,Male,White,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
90387,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
94101,San Francisco State University,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
49402,City College of San Francisco,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult
67477,San Francisco State University,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
58301,University of San Francisco,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
09084,City College of San Francisco,Male,White,Local Student,Part-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Very difficult
72379,University of San Francisco,Male,White,Local Student,Full-Time Student,Not too helpful,Somewhat effective,Somewhat helpful,Not too difficult
68518,City College of San Francisco,Female,Black or African American,Local Student,Full-Time Student,Somewhat helpful,Struggle learning in this class,Not too helpful,No problem at all
02341,City College of San Francisco,Male,Hispanic,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult
28346,City College of San Francisco,Male,Black or African American,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Very difficult
14972,City College of San Francisco,Male,Other,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
36927,City College of San Francisco,Female,White,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,No problem at all
13637,City College of San Francisco,Male,Asian,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,Very difficult
10041,City College of San Francisco,Male,Hispanic,Local Student,Part-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all
24191,City College of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
51135,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
05702,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult
08986,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all
73514,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
28160,City College of San Francisco,Female,White,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Very helpful,No problem at all
01878,City College of San Francisco,Male,Asian,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
12276,City College of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
86369,City College of San Francisco,Female,Hispanic,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
86369,City College of San Francisco,Female,Hispanic,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
93870,City College of San Francisco,Male,Other,Local Student,Part-Time Student,Very helpful,Somewhat effective,Very helpful,Not too difficult
08800,City College of San Francisco,Female,White,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
64706,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Very helpful,Somewhat effective,Very helpful,No problem at all
13859,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
13915,City College of San Francisco,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult
17128,San Francisco State University,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
16317,San Francisco State University,Male,Other,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,No problem at all
27005,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
90487,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
36415,City College of San Francisco,Male,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
47635,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
64396,San Francisco State University,Female,Asian,International Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
32912,City College of San Francisco,Male,Hispanic,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,No problem at all
36334,San Francisco State University,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
01993,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
17739,City College of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult
28430,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
90869,City College of San Francisco,Female,Other,Local Student,Part-Time Student,Not related,Very effective,Very helpful,No problem at all
35693,City College of San Francisco,Male,White,Local Student,Part-Time Student,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all
10020,City College of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult
01878,City College of San Francisco,Male,Asian,International Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
25565,City College of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,No problem at all
10666,City College of San Francisco,Male,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
64706,City College of San Francisco,Female,Asian,Local Student,Part-Time Student,Very helpful,Somewhat effective,Somewhat helpful,No problem at all
22164,City College of San Francisco,Female,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Not too difficult
81958,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,No problem at all
81958,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,No problem at all
63797,San Francisco State University,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Somewhat difficult
09137,City College of San Francisco,Male,Asian,Local Student,Full-Time Student,Somewhat helpful,Very effective,Very helpful,Somewhat difficult
33252,San Francisco State University,Male,Asian,Local Student,Full-Time Student,Very helpful,Not too effective,Somewhat helpful,Not too difficult
89827,San Francisco State University,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Somewhat helpful,Not too difficult
98740,City College of San Francisco,Male,Other,Local Student,Part-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
06370,City College of San Francisco,Female,White,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
45057,City College of San Francisco,Male,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
76035,City College of San Francisco,Female,Hispanic,Local Student,Full-Time Student,Very helpful,Very effective,Very helpful,Not too difficult
